j10i9j8i8j7j9i6i10i11k8h11m6l7k9l9k10l11, -1
j10i9i10k10k9i11l9n9l7j9l6l8h9k12l11j11h11l13h12h10j12f12g11i8h13j8k8j7h14h15i13j14, -1
j10i9h10i11h9h12i8g10h11g12i12h7j7k6j8j9k8h8l9m10m8l8k10j11i6h5n7o6k9k11l10i10, -1
j10i9i10l10j8j9k10k9l9h9g9n7i12j11h10g10i8j12k8l8h8g8i6j7k11f10j13i7k7k14n4o5e7f8l6m5k4k6l3j5l4l5, -1
j10i9h10i11i8j9i10g10k10l10l9h9g9k11n7m8n8m9n9n10m7o9j11m11p8m10m12o10p10o11p12, -1
j10i9j9j11j8k10m8i12h13j6h11k8k6h12i10k9k11l7m6g12f12m7n7l9j12j7m10k7i7l8i5, -1
j10i9k9h12j8i7m7l8i10l10l7j9o7n7f10h9f9g10f7f8f11h11h10f12g12h13h14i8h7i6i5l9j7l11l12k10m12, -1
j10i9h10h9g9g10k9i11i8k11l10m11m10k10j11j12k12n10l11n9l13l12, -1
j10i9j8i8i7i10k9h6i11l8l10m11j7j9l7k7h7n10m9n8o9f7n9l9h11j6k11j11m8o10j12i13h12g13k12k10, -1
j10i9k9h12j8i7i11i8i6j7m7l8g10k7h7k6l5j6i5k5k4, -1
j10i9h10h9j9i10i8j11k12g8f7k10i12h7i6g9i7i4g6h6g10h5h8f9e9h4h3g4j4f4e4e10d11k5h12j12g11f10g13i11g12g14, -1
j10i9i10g10l10k10j8k9l9l11k12j11j9j7k8h11l7m6l8l6, -1
j10i9j9j12h10h12j8j7i12l10g10i10i7k11m9j13k9i13h14j14j15, -1
j10i9i10k10j11j9k12h9k9l11m12h10h7h12h11j12g9g11f12k7j8i7l13m14l8m7k14j15o10n11k8i8m8n8j13i12k13m13, -1
j10i9h10i10i11k9g9j12h12j9l9k8l7k11k10h14i13l10g13f14i12j11e7f8i14i15g11f10g12g10h13j13, -1
j10i9i10h10k7g11f12h12h9f10i13f7j11k12j12j13j9j8l10k11l7k8n7m7k10m10, -1
j10i9h10i10j9i8i11j12j7j8i7l8k8f8k7h7l7m7k9k10k6k5m6n5h12g13n9m8l9m9, -1
j10i9j9j7j8i8g10j12i12i11h11f9i10h10, -1
j10i9j9j12j7j8h10l10k7k9m11l7i7i10h7g7i8g6h9k6, -1
j10i9k9h12h10i11i10k10f10g10h9h11f11j11k11i12h13, -1
j10i9j8i8j9j7i7g10h9i10h10h8j12j11k9l10i11h12, -1
j10i9i10h10f12j9k9h9k7h12h11h7m7l8k10k8m10l10m8m9n7l7, -1
j10i9j9i10j7j8i7g7i8k7h10h9k10h7k12m5l6g8f7g9g10f9e9, -1
j10i9j8i8j9j11j6j7i11g10h9i10h10h12h8h7g9j12, -1
j10i9j8k9j7j9h9k6j5k8k7h7i8m9l9l7m6h11i10g10j6j4g8j11h8f8f7e6i5h4k5h5, -1
j10i9i10l10k9i11j11h10k7j8k8k6k11k10l7j9j7m7h7i7i6l9g8j5, -1
j10i9j8k9j7j9h9i8l9k10l11h7g6k8k11i10i7, -1
j10i9i10g10h10h9l10k10j7f9g9k9j9j8h11g12k8l7j12i11m10l9m9k11m12m11k12l12, -1
j10i9k9h12m7l8j8j9h6i7i10h9h10g10l10k10i8f9g9j12i12f8f6f10f11e8d7g8d8e10h7d10c10e9e7, -1
j10i9j9j7j12j11k10h7m12l11k12l12l10m10k11m9, -1
j10i9i10h10g11j9h9k9l10k12k10m10g8f7g9g10m9j12f9l12i12d9d11e10g6g7o7n8f11e11j11h13l9m8i11h11f10f12i13i14, -1
j10i9h10i10i12i11i7h9k9f7g8j9g12k8l7j7j8h6g9i6h5k6j6, -1
j10i9h10j9i10g10l10k10g9l9k9i11j11j8l11h9j13l8i8j6j12j14l13k12i13k11, -1
j10i9i10j9k10h10l9k9h9j11l10m10l8l7m8l11o8n8k7n7j8k12j13n10n9m11k11o9l12p10q11m7l6q7p8o7p7m13m12o11n12p6, -1
j10i9i10l10j9h10j8j11k8h11j7j6l7m6m8l8k6j5k7k9, -1
